applycd,APPLYDATE,EVER60_LABEL
BJC3511702011335,2017/2/10,0
BJC3511702011412,2017/2/10,0
BJC3511702011424,2017/2/10,0
BJC3511702011425,2017/2/10,0
BJC3511702011473,2017/2/10,1
BJC3511702011523,2017/2/10,0
BJC3511702011549,2017/2/10,0
BJC3511702011553,2017/2/10,0
BJC3511702011555,2017/2/11,0
BJC3511702011560,2017/2/10,0
BJC3511702011593,2017/2/10,0
BJC3511702011645,2017/2/10,0
BJC3511702011733,2017/2/10,0
BJC3511702011737,2017/2/10,0
BJC3511702011830,2017/2/10,0
BJC3511702011892,2017/2/10,0
BJC3511702011983,2017/2/10,0
BJC3511702012044,2017/2/10,0
BJC3511702012059,2017/2/10,0
BJC3511702012319,2017/2/10,0
BJC3511702012350,2017/2/10,0
BJC3511702012369,2017/2/10,0
BJC3511702012370,2017/2/10,0
BJC3511702012450,2017/2/10,0
BJC3511702012467,2017/2/10,0
BJC3511702012471,2017/2/10,0
BJC3511702012529,2017/2/10,0
BJC3511702012552,2017/2/10,0
BJC3511702012650,2017/2/11,0
BJC3511702012658,2017/2/11,0
BJC3511702012736,2017/2/11,0
BJC3511702012760,2017/2/11,0
BJC3511702013750,2017/2/12,0
BJC3511702013860,2017/2/13,0
BJC3511702013899,2017/2/12,0
BJC3511702014094,2017/2/13,0
BJC3511702014103,2017/2/13,0
BJC3511702014105,2017/2/13,0
BJC3511702014106,2017/2/13,0
BJC3511702014126,2017/2/13,0
BJC3511702014137,2017/2/13,0
BJC3511702014139,2017/2/13,0
BJC3511702014152,2017/2/13,0
BJC3511702014167,2017/2/13,0
BJC3511702014188,2017/2/13,0
BJC3511702014192,2017/2/13,0
BJC3511702014197,2017/2/13,0
BJC3511702014220,2017/2/13,0
BJC3511702014235,2017/2/13,0
BJC3511702014240,2017/2/13,0
BJC3511702014247,2017/2/13,0
BJC3511702014254,2017/2/13,0
BJC3511702014271,2017/2/13,0
BJC3511702014298,2017/2/13,0
BJC3511702014304,2017/2/13,0
BJC3511702014311,2017/2/13,0
BJC3511702014330,2017/2/13,0
BJC3511702014342,2017/2/13,0
BJC3511702014355,2017/2/13,0
BJC3511702014369,2017/2/13,0
BJC3511702014383,2017/2/13,0
BJC3511702014406,2017/2/13,0
BJC3511702014409,2017/2/13,0
BJC3511702014436,2017/2/13,0
BJC3511702014439,2017/2/13,0
BJC3511702014442,2017/2/13,0
BJC3511702014478,2017/2/13,0
BJC3511702014484,2017/2/13,0
BJC3511702014487,2017/2/13,0
BJC3511702014517,2017/2/13,0
BJC3511702014539,2017/2/13,0
BJC3511702014540,2017/2/13,0
BJC3511702014560,2017/2/13,1
BJC3511702014562,2017/2/13,0
BJC3511702014563,2017/2/13,0
BJC3511702014599,2017/2/13,0
BJC3511702014628,2017/2/13,0
BJC3511702014636,2017/2/13,0
BJC3511702014640,2017/2/13,0
BJC3511702014672,2017/2/13,0
BJC3511702014678,2017/2/13,0
BJC3511702014689,2017/2/13,0
BJC3511702014704,2017/2/13,0
BJC3511702014713,2017/2/13,0
BJC3511702014730,2017/2/13,0
BJC3511702014775,2017/2/13,0
BJC3511702014806,2017/2/13,0
BJC3511702014906,2017/2/13,0
BJC3511702014915,2017/2/13,0
BJC3511702014990,2017/2/13,0
BJC3511702014995,2017/2/13,0
BJC3511702015000,2017/2/13,0
BJC3511702015156,2017/2/13,0
BJC3511702015160,2017/2/13,0
BJC3511702015164,2017/2/13,0
BJC3511702015186,2017/2/13,0
BJC3511702015224,2017/2/13,0
BJC3511702015237,2017/2/13,0
BJC3511702015319,2017/2/13,0
BJC3511702015378,2017/2/13,0
BJC3511702015386,2017/2/13,0
BJC3511702015484,2017/2/13,0
BJC3511702015524,2017/2/13,0
BJC3511702015557,2017/2/13,0
BJC3511702015656,2017/2/13,0
BJC3511702015784,2017/2/13,0
BJC3511702015841,2017/2/13,0
BJC3511702015888,2017/2/13,0
BJC3511702015931,2017/2/13,0
BJC3511702015969,2017/2/13,0
BJC3511702015971,2017/2/13,0
BJC3511702016005,2017/2/14,0
BJC3511702016038,2017/2/14,0
BJC3511702016059,2017/2/13,0
BJC3511702016099,2017/2/13,0
BJC3511702016116,2017/2/13,0
BJC3511702016278,2017/2/14,0
BJC3511702016298,2017/2/14,0
BJC3511702016301,2017/2/14,0
BJC3511702016307,2017/2/14,0
BJC3511702016309,2017/2/14,0
BJC3511702016311,2017/2/14,0
BJC3511702016317,2017/2/14,0
BJC3511702016325,2017/2/14,0
BJC3511702016330,2017/2/14,0
BJC3511702016336,2017/2/14,0
BJC3511702016349,2017/2/14,0
BJC3511702016352,2017/2/14,0
BJC3511702016383,2017/2/14,0
BJC3511702016414,2017/2/14,0
BJC3511702016433,2017/2/14,0
BJC3511702016434,2017/2/14,0
BJC3511702016446,2017/2/14,0
BJC3511702016467,2017/2/14,0
BJC3511702016471,2017/2/14,0
BJC3511702016521,2017/2/14,0
BJC3511702016600,2017/2/14,0
BJC3511702016611,2017/2/14,0
BJC3511702016640,2017/2/14,0
BJC3511702016691,2017/2/15,0
BJC3511702016735,2017/2/14,0
BJC3511702016749,2017/2/14,0
BJC3511702016783,2017/2/14,0
BJC3511702016797,2017/2/14,0
BJC3511702016897,2017/2/14,0
BJC3511702016900,2017/2/14,0
BJC3511702016927,2017/2/14,0
BJC3511702016988,2017/2/14,0
BJC3511702017076,2017/2/14,0
BJC3511702017129,2017/2/14,0
BJC3511702017185,2017/2/14,0
BJC3511702017198,2017/2/14,0
BJC3511702017235,2017/2/14,0
BJC3511702017241,2017/2/14,0
BJC3511702017312,2017/2/14,0
BJC3511702017319,2017/2/14,0
BJC3511702017325,2017/2/14,0
BJC3511702017327,2017/2/14,0
BJC3511702017343,2017/2/14,0
BJC3511702017372,2017/2/14,0
BJC3511702017447,2017/2/15,0
BJC3511702017489,2017/2/14,0
BJC3511702017526,2017/2/14,0
BJC3511702017527,2017/2/14,0
BJC3511702017535,2017/2/14,0
BJC3511702017546,2017/2/14,0
BJC3511702017633,2017/2/14,0
BJC3511702017712,2017/2/14,0
BJC3511702017791,2017/2/14,0
BJC3511702017818,2017/2/15,0
BJC3511702017888,2017/2/14,0
BJC3511702017992,2017/2/15,0
BJC3511702018000,2017/2/15,0
BJC3511702018004,2017/2/15,0
BJC3511702018016,2017/2/15,0
BJC3511702018045,2017/2/15,0
BJC3511702018154,2017/2/15,0
BJC3511702018195,2017/2/15,0
BJC3511702018266,2017/2/15,0
BJC3511702018320,2017/2/15,0
BJC3511702018325,2017/2/15,0
BJC3511702018336,2017/2/15,0
BJC3511702018423,2017/2/15,0
BJC3511702018429,2017/2/15,0
BJC3511702018470,2017/2/15,0
BJC3511702018499,2017/2/15,0
BJC3511702018510,2017/2/15,0
BJC3511702018511,2017/2/15,0
BJC3511702018591,2017/2/15,0
BJC3511702018623,2017/2/15,0
BJC3511702018631,2017/2/15,0
BJC3511702018641,2017/2/15,0
BJC3511702018645,2017/2/15,0
BJC3511702018748,2017/2/15,0
BJC3511702018807,2017/2/15,0
BJC3511702018811,2017/2/15,0
BJC3511702018827,2017/2/15,0
BJC3511702018853,2017/2/15,0
BJC3511702018882,2017/2/15,0
BJC3511702019043,2017/2/15,0
BJC3511702019110,2017/2/15,0
BJC3511702019134,2017/2/15,0
BJC3511702019249,2017/2/15,0
BJC3511702019335,2017/2/15,0
BJC3511702019337,2017/2/15,0
BJC3511702019372,2017/2/15,0
BJC3511702019400,2017/2/15,0
BJC3511702019419,2017/2/15,0
BJC3511702019629,2017/2/16,0
BJC3511702019637,2017/2/16,0
BJC3511702019647,2017/2/16,0
BJC3511702019664,2017/2/16,0
BJC3511702019741,2017/2/16,0
BJC3511702019765,2017/2/16,0
BJC3511702019791,2017/2/16,0
BJC3511702019886,2017/2/16,0
BJC3511702019901,2017/2/16,0
BJC3511702020065,2017/2/16,0
BJC3511702020113,2017/2/16,0
BJC3511702020197,2017/2/16,0
BJC3511702020201,2017/2/16,0
BJC3511702020299,2017/2/16,0
BJC3511702020406,2017/2/16,0
BJC3511702020460,2017/2/16,0
BJC3511702020467,2017/2/16,0
BJC3511702020470,2017/2/16,0
BJC3511702020473,2017/2/16,0
BJC3511702020477,2017/2/16,0
BJC3511702020545,2017/2/16,0
BJC3511702020559,2017/2/16,0
BJC3511702020660,2017/2/16,0
BJC3511702020673,2017/2/16,0
BJC3511702020756,2017/2/16,0
BJC3511702020796,2017/2/16,0
BJC3511702020800,2017/2/16,0
BJC3511702020815,2017/2/17,0
BJC3511702020824,2017/2/16,0
BJC3511702020840,2017/2/16,0
BJC3511702020873,2017/2/16,0
BJC3511702020894,2017/2/16,0
BJC3511702020944,2017/2/16,0
BJC3511702020949,2017/2/16,0
BJC3511702020988,2017/2/16,0
BJC3511702021030,2017/2/16,0
BJC3511702021089,2017/2/16,0
BJC3511702021202,2017/2/17,0
BJC3511702021210,2017/2/17,0
BJC3511702021213,2017/2/17,0
BJC3511702021222,2017/2/17,0
BJC3511702021253,2017/2/17,0
BJC3511702021274,2017/2/17,0
BJC3511702021275,2017/2/17,0
BJC3511702021334,2017/2/17,0
BJC3511702021388,2017/2/17,0
BJC3511702021393,2017/2/17,0
BJC3511702021407,2017/2/17,0
BJC3511702021468,2017/2/17,0
BJC3511702021511,2017/2/20,0
BJC3511702021532,2017/2/17,0
BJC3511702021591,2017/2/17,0
BJC3511702021593,2017/2/17,0
BJC3511702021595,2017/2/17,0
BJC3511702021600,2017/2/17,0
BJC3511702021613,2017/2/17,0
BJC3511702021951,2017/2/17,0
BJC3511702021965,2017/2/17,0
BJC3511702022193,2017/2/17,0
BJC3511702022236,2017/2/17,0
BJC3511702022353,2017/2/17,0
BJC3511702022362,2017/2/17,0
BJC3511702022603,2017/2/18,0
BJC3511702022870,2017/2/18,0
BJC3511702022886,2017/2/20,0
BJC3511702023036,2017/2/18,0
BJC3511702023104,2017/2/18,0
BJC3511702023186,2017/2/19,0
BJC3511702023194,2017/2/19,0
BJC3511702023588,2017/2/19,0
BJC3511702023716,2017/2/19,1
BJC3511702023985,2017/2/19,0
BJC3511702024011,2017/2/19,0
BJC3511702024062,2017/2/19,0
BJC3511702024064,2017/2/19,0
BJC3511702024230,2017/2/20,0
BJC3511702024231,2017/2/20,0
BJC3511702024245,2017/2/20,0
BJC3511702024246,2017/2/20,0
BJC3511702024277,2017/2/20,0
BJC3511702024288,2017/2/20,0
BJC3511702024387,2017/2/20,0
BJC3511702024403,2017/2/20,0
BJC3511702024434,2017/2/20,0
BJC3511702024471,2017/2/20,0
BJC3511702024474,2017/2/20,0
BJC3511702024485,2017/2/20,0
BJC3511702024492,2017/2/20,0
BJC3511702024536,2017/2/20,0
BJC3511702024575,2017/2/20,0
BJC3511702024578,2017/2/20,0
BJC3511702024608,2017/2/20,0
BJC3511702024730,2017/2/20,0
BJC3511702024746,2017/2/20,0
BJC3511702024758,2017/2/20,0
BJC3511702024763,2017/2/20,0
BJC3511702024775,2017/2/20,0
BJC3511702024780,2017/2/20,0
BJC3511702024788,2017/2/20,0
BJC3511702024800,2017/2/20,0
BJC3511702024815,2017/2/20,0
BJC3511702024821,2017/2/20,0
BJC3511702024822,2017/2/20,0
BJC3511702024838,2017/2/20,0
BJC3511702024867,2017/2/20,0
BJC3511702024908,2017/2/20,0
BJC3511702024930,2017/2/20,0
BJC3511702024949,2017/2/20,0
BJC3511702024974,2017/2/20,0
BJC3511702024975,2017/2/20,0
BJC3511702024986,2017/2/20,0
BJC3511702025037,2017/2/20,0
BJC3511702025042,2017/2/20,0
BJC3511702025048,2017/2/20,0
BJC3511702025061,2017/2/20,0
BJC3511702025103,2017/2/20,0
BJC3511702025111,2017/2/20,0
BJC3511702025133,2017/2/20,0
BJC3511702025162,2017/2/20,0
BJC3511702025209,2017/2/20,0
BJC3511702025213,2017/2/20,0
BJC3511702025229,2017/2/20,0
BJC3511702025286,2017/2/20,0
BJC3511702025302,2017/2/20,0
BJC3511702025306,2017/2/20,0
BJC3511702025327,2017/2/20,0
BJC3511702025330,2017/2/20,0
BJC3511702025331,2017/2/20,0
BJC3511702025353,2017/2/20,0
BJC3511702025354,2017/2/20,0
BJC3511702025417,2017/2/20,0
BJC3511702025446,2017/2/20,0
BJC3511702025575,2017/2/20,0
BJC3511702025576,2017/2/20,0
BJC3511702025623,2017/2/20,0
BJC3511702025662,2017/2/20,0
BJC3511702025815,2017/2/20,0
BJC3511702025822,2017/2/20,0
BJC3511702025829,2017/2/20,0
BJC3511702025836,2017/2/20,0
BJC3511702025839,2017/2/20,0
BJC3511702025851,2017/2/20,0
BJC3511702025858,2017/2/20,0
BJC3511702025879,2017/2/20,0
BJC3511702025895,2017/2/20,0
BJC3511702025902,2017/2/20,0
BJC3511702025918,2017/2/20,0
BJC3511702025933,2017/2/20,0
BJC3511702025945,2017/2/20,0
BJC3511702026019,2017/2/20,0
BJC3511702026100,2017/2/20,0
BJC3511702026164,2017/2/20,0
BJC3511702026178,2017/2/20,0
BJC3511702026264,2017/2/20,0
BJC3511702026508,2017/2/21,0
BJC3511702026553,2017/2/21,0
BJC3511702026559,2017/2/21,0
BJC3511702026570,2017/2/21,0
BJC3511702026584,2017/2/21,0
BJC3511702026660,2017/2/21,0
BJC3511702026708,2017/2/21,0
BJC3511702026718,2017/2/21,0
BJC3511702026733,2017/2/21,0
BJC3511702026767,2017/2/21,0
BJC3511702026777,2017/2/21,0
BJC3511702026816,2017/2/21,0
BJC3511702026872,2017/2/21,0
BJC3511702026955,2017/2/21,0
BJC3511702026973,2017/2/21,0
BJC3511702027040,2017/2/21,0
BJC3511702027062,2017/2/21,0
BJC3511702027160,2017/2/21,0
BJC3511702027250,2017/2/21,0
BJC3511702027267,2017/2/21,0
BJC3511702027348,2017/2/21,0
BJC3511702027425,2017/2/21,0
BJC3511702027499,2017/2/21,0
BJC3511702027585,2017/2/21,0
BJC3511702027653,2017/2/21,0
BJC3511702027755,2017/2/21,0
BJC3511702027864,2017/2/21,0
BJC3511702027893,2017/2/21,0
BJC3511702027936,2017/2/21,0
BJC3511702027939,2017/2/21,0
BJC3511702027968,2017/2/21,0
BJC3511702028019,2017/2/22,0
BJC3511702028129,2017/2/22,0
BJC3511702028252,2017/2/22,0
BJC3511702028265,2017/2/22,0
BJC3511702028281,2017/2/22,0
BJC3511702028363,2017/2/22,0
BJC3511702028366,2017/2/22,0
BJC3511702028463,2017/2/22,0
BJC3511702028527,2017/2/22,0
BJC3511702028578,2017/2/22,0
BJC3511702028592,2017/2/22,0
BJC3511702028625,2017/2/22,0
BJC3511702028637,2017/2/22,0
BJC3511702028671,2017/2/22,0
BJC3511702028674,2017/2/22,0
BJC3511702028679,2017/2/22,0
BJC3511702028768,2017/2/22,0
BJC3511702028777,2017/2/22,0
BJC3511702028779,2017/2/22,0
BJC3511702028835,2017/2/22,0
BJC3511702028915,2017/2/22,0
BJC3511702028917,2017/2/22,0
BJC3511702028942,2017/2/22,0
BJC3511702028953,2017/2/22,0
BJC3511702028967,2017/2/22,0
BJC3511702028971,2017/2/22,0
BJC3511702028991,2017/2/22,0
BJC3511702029027,2017/2/22,0
BJC3511702029085,2017/2/22,0
BJC3511702029101,2017/2/22,0
BJC3511702029210,2017/2/22,0
BJC3511702029350,2017/2/22,0
BJC3511702029468,2017/2/22,0
BJC3511702029479,2017/2/22,0
BJC3511702029490,2017/2/22,0
BJC3511702029547,2017/2/22,0
BJC3511702029609,2017/2/22,0
BJC3511702029653,2017/2/22,0
BJC3511702029666,2017/2/22,0
BJC3511702029680,2017/2/22,0
BJC3511702029988,2017/2/23,0
BJC3511702030008,2017/2/23,0
BJC3511702030015,2017/2/23,0
BJC3511702030099,2017/2/23,0
BJC3511702030128,2017/2/23,0
BJC3511702030141,2017/2/23,0
BJC3511702030157,2017/2/23,0
BJC3511702030205,2017/2/23,0
BJC3511702030222,2017/2/23,0
BJC3511702030357,2017/2/23,0
BJC3511702030364,2017/2/23,0
BJC3511702030378,2017/2/23,0
BJC3511702030386,2017/2/23,0
BJC3511702030409,2017/2/23,0
BJC3511702030423,2017/2/23,0
BJC3511702030482,2017/2/23,0
BJC3511702030496,2017/2/23,0
BJC3511702030600,2017/2/23,0
BJC3511702030703,2017/2/23,0
BJC3511702030815,2017/2/23,0
BJC3511702030938,2017/2/23,0
BJC3511702030986,2017/2/23,0
BJC3511702031100,2017/2/23,0
BJC3511702031154,2017/2/23,0
BJC3511702031156,2017/2/23,0
BJC3511702031173,2017/2/23,0
BJC3511702031238,2017/2/23,0
BJC3511702031267,2017/2/23,0
BJC3511702031275,2017/2/24,0
BJC3511702031285,2017/2/23,0
BJC3511702031301,2017/2/23,0
BJC3511702031309,2017/2/23,0
BJC3511702031398,2017/2/23,0
BJC3511702031598,2017/2/24,0
BJC3511702031605,2017/2/24,0
BJC3511702031608,2017/2/24,0
BJC3511702031663,2017/2/24,0
BJC3511702031801,2017/2/24,0
BJC3511702031807,2017/2/24,0
BJC3511702032183,2017/2/24,0
BJC3511702032194,2017/2/24,0
BJC3511702032502,2017/2/24,0
BJC3511702032526,2017/2/24,0
BJC3511702032570,2017/2/24,0
BJC3511702032581,2017/2/24,0
BJC3511702032683,2017/2/24,0
BJC3511702032684,2017/2/24,0
BJC3511702032701,2017/2/24,0
BJC3511702032799,2017/2/24,0
BJC3511702032833,2017/2/25,0
BJC3511702032974,2017/2/25,0
BJC3511702033591,2017/2/26,0
BJC3511702033749,2017/2/26,0
BJC3511702033954,2017/2/26,0
BJC3511702034041,2017/2/26,0
BJC3511702034125,2017/2/26,0
BJC3511702034480,2017/2/26,0
BJC3511702034676,2017/2/27,0
BJC3511702034677,2017/2/27,0
BJC3511702034684,2017/2/27,0
BJC3511702034694,2017/2/27,0
BJC3511702034700,2017/2/27,0
BJC3511702034703,2017/2/27,0
BJC3511702034714,2017/2/27,0
BJC3511702034738,2017/2/27,0
BJC3511702034743,2017/2/27,0
BJC3511702034774,2017/2/27,0
BJC3511702034808,2017/2/27,0
BJC3511702034897,2017/2/27,0
BJC3511702034944,2017/2/27,0
BJC3511702034977,2017/2/27,0
BJC3511702034982,2017/2/27,0
BJC3511702034993,2017/2/27,0
BJC3511702035012,2017/2/27,0
BJC3511702035038,2017/2/27,0
BJC3511702035047,2017/2/27,0
BJC3511702035060,2017/2/27,0
BJC3511702035176,2017/2/27,0
BJC3511702035250,2017/2/27,0
BJC3511702035263,2017/2/27,0
BJC3511702035328,2017/2/27,0
BJC3511702035352,2017/2/27,0
BJC3511702035376,2017/2/27,0
BJC3511702035493,2017/2/27,0
BJC3511702035555,2017/2/27,0
BJC3511702035592,2017/2/27,0
BJC3511702035595,2017/2/27,0
BJC3511702035634,2017/2/27,0
BJC3511702035680,2017/2/27,0
BJC3511702035706,2017/2/27,0
BJC3511702035733,2017/2/27,0
BJC3511702035742,2017/2/27,0
BJC3511702035760,2017/2/27,0
BJC3511702035816,2017/2/27,0
BJC3511702035931,2017/2/27,0
BJC3511702036036,2017/2/27,0
BJC3511702036189,2017/2/27,0
BJC3511702036376,2017/2/27,0
BJC3511702036819,2017/2/27,0
BJC3511702036900,2017/2/27,0
BJC3511702036912,2017/2/27,0
BJC3511702036952,2017/2/27,0
BJC3511702037458,2017/2/28,0
BJC3711612349631,2017/1/3,0
BJC3711612351576,2017/1/2,0
BJC3711701000027,2017/1/1,0
BJC3711701000043,2017/1/1,0
BJC3711701000092,2017/1/1,0
BJC3711701000094,2017/1/1,0
BJC3711701000151,2017/1/1,0
BJC3711701000153,2017/1/1,0
BJC3711701000178,2017/1/2,0
BJC3711701000183,2017/1/1,0
BJC3711701000263,2017/1/1,0
BJC3711701000285,2017/1/1,0
BJC3711701000286,2017/1/1,0
BJC3711701000307,2017/1/1,0
BJC3711701000371,2017/1/2,0
BJC3711701000400,2017/1/1,0
BJC3711701000411,2017/1/2,0
BJC3711701000449,2017/1/1,0
BJC3711701000482,2017/1/2,0
BJC3711701000606,2017/1/2,0
BJC3711701000608,2017/1/2,0
BJC3711701000640,2017/1/2,0
BJC3711701000649,2017/1/2,0
BJC3711701000677,2017/1/2,0
BJC3711701000789,2017/1/2,0
BJC3711701000882,2017/1/2,0
BJC3711701000913,2017/1/2,0
BJC3711701001068,2017/1/2,0
BJC3711701001162,2017/1/2,0
BJC3711701001171,2017/1/2,0
BJC3711701001194,2017/1/2,0
BJC3711701001249,2017/1/2,0
BJC3711701001374,2017/1/2,0
BJC3711701001401,2017/1/3,0
BJC3711701001431,2017/1/2,0
BJC3711701001434,2017/1/2,0
BJC3711701001459,2017/1/2,0
BJC3711701001606,2017/1/3,0
BJC3711701001644,2017/1/2,0
BJC3711701001710,2017/1/2,0
BJC3711701002050,2017/1/3,0
BJC3711701002106,2017/1/3,0
BJC3711701002197,2017/1/3,0
BJC3711701002211,2017/1/3,0
BJC3711701002216,2017/1/3,0
BJC3711701002252,2017/1/3,0
BJC3711701002284,2017/1/3,0
BJC3711701002348,2017/1/4,0
BJC3711701002356,2017/1/3,0
BJC3711701002451,2017/1/3,0
BJC3711701002555,2017/1/3,0
BJC3711701002570,2017/1/3,0
BJC3711701002690,2017/1/3,0
BJC3711701002719,2017/1/3,0
BJC3711701002734,2017/1/3,0
BJC3711701002923,2017/1/3,0
BJC3711701003053,2017/1/3,0
BJC3711701003060,2017/1/3,0
BJC3711701003180,2017/1/3,0
BJC3711701003317,2017/1/3,0
BJC3711701003397,2017/1/3,0
BJC3711701003629,2017/1/3,0
BJC3711701003674,2017/1/3,0
BJC3711701003753,2017/1/3,0
BJC3711701003811,2017/1/3,0
BJC3711701003847,2017/1/3,0
BJC3711701003849,2017/1/3,0
BJC3711701003891,2017/1/3,0
BJC3711701004015,2017/1/3,0
BJC3711701004050,2017/1/3,0
BJC3711701004053,2017/1/3,0
BJC3711701004107,2017/1/3,0
BJC3711701004166,2017/1/3,0
BJC3711701004210,2017/1/3,0
BJC3711701004378,2017/1/4,0
BJC3711701004486,2017/1/3,0
BJC3711701004512,2017/1/3,0
BJC3711701004583,2017/1/3,0
BJC3711701004617,2017/1/4,0
BJC3711701004636,2017/1/4,0
BJC3711701004651,2017/1/4,0
BJC3711701004695,2017/1/4,0
BJC3711701004769,2017/1/4,0
BJC3711701004798,2017/1/5,0
BJC3711701004847,2017/1/4,0
BJC3711701004863,2017/1/4,0
BJC3711701004867,2017/1/4,0
BJC3711701004873,2017/1/4,0
BJC3711701004980,2017/1/4,0
BJC3711701004992,2017/1/4,0
BJC3711701005048,2017/1/4,0
BJC3711701005108,2017/1/4,0
BJC3711701005132,2017/1/4,0
BJC3711701005156,2017/1/5,1
BJC3711701005169,2017/1/4,0
BJC3711701005235,2017/1/4,0
BJC3711701005323,2017/1/4,0
BJC3711701005349,2017/1/4,0
BJC3711701005357,2017/1/4,0
BJC3711701005376,2017/1/4,0
BJC3711701005443,2017/1/4,0
BJC3711701005469,2017/1/4,0
BJC3711701005542,2017/1/4,0
BJC3711701005614,2017/1/4,0
BJC3711701005615,2017/1/4,0
BJC3711701005629,2017/1/4,0
BJC3711701005655,2017/1/4,0
BJC3711701005656,2017/1/4,0
BJC3711701005745,2017/1/4,0
BJC3711701005829,2017/1/4,0
BJC3711701005875,2017/1/4,0
BJC3711701005930,2017/1/4,0
BJC3711701005977,2017/1/4,0
BJC3711701005988,2017/1/4,0
BJC3711701006037,2017/1/4,0
BJC3711701006103,2017/1/4,0
BJC3711701006137,2017/1/4,0
BJC3711701006177,2017/1/4,0
BJC3711701006223,2017/1/4,0
BJC3711701006441,2017/1/4,0
BJC3711701006555,2017/1/4,0
BJC3711701006632,2017/1/4,0
BJC3711701006647,2017/1/4,0
BJC3711701007006,2017/1/5,0
BJC3711701007021,2017/1/5,0
BJC3711701007026,2017/1/5,0
BJC3711701007032,2017/1/5,0
BJC3711701007057,2017/1/5,0
BJC3711701007060,2017/1/5,0
BJC3711701007072,2017/1/5,0
BJC3711701007235,2017/1/5,0
BJC3711701007293,2017/1/5,0
BJC3711701007386,2017/1/5,0
BJC3711701007392,2017/1/5,0
BJC3711701007412,2017/1/5,0
BJC3711701007422,2017/1/5,0
BJC3711701007473,2017/1/5,0
BJC3711701007477,2017/1/5,0
BJC3711701007492,2017/1/5,0
BJC3711701007498,2017/1/9,0
BJC3711701007630,2017/1/5,0
BJC3711701007772,2017/1/5,0
BJC3711701007857,2017/1/7,0
BJC3711701008006,2017/1/5,0
BJC3711701008019,2017/1/5,0
BJC3711701008049,2017/1/5,0
BJC3711701008050,2017/1/5,0
BJC3711701008103,2017/1/5,0
BJC3711701008161,2017/1/5,0
BJC3711701008192,2017/1/5,0
BJC3711701008216,2017/1/5,0
BJC3711701008263,2017/1/5,0
BJC3711701008288,2017/1/5,0
BJC3711701008379,2017/1/5,1
BJC3711701008411,2017/1/6,1
BJC3711701008454,2017/1/5,0
BJC3711701008460,2017/1/5,0
BJC3711701008472,2017/1/5,0
BJC3711701008476,2017/1/5,0
BJC3711701008492,2017/1/5,0
BJC3711701008514,2017/1/5,0
BJC3711701008792,2017/1/5,0
BJC3711701008832,2017/1/5,0
BJC3711701008874,2017/1/5,0
BJC3711701008929,2017/1/5,0
BJC3711701008947,2017/1/6,0
BJC3711701008965,2017/1/6,0
BJC3711701008978,2017/1/9,0
BJC3711701009033,2017/1/5,0
BJC3711701009248,2017/1/9,0
BJC3711701009477,2017/1/6,0
BJC3711701009557,2017/1/6,0
BJC3711701009620,2017/1/6,0
BJC3711701009655,2017/1/6,0
BJC3711701009665,2017/1/7,0
BJC3711701009825,2017/1/6,0
BJC3711701009856,2017/1/6,0
BJC3711701009889,2017/1/6,0
BJC3711701009904,2017/1/6,0
BJC3711701010023,2017/1/6,0
BJC3711701010044,2017/1/6,0
BJC3711701010072,2017/1/6,0
BJC3711701010085,2017/1/6,0
BJC3711701010099,2017/1/6,0
BJC3711701010152,2017/1/6,0
BJC3711701010183,2017/1/6,0
BJC3711701010194,2017/1/6,0
BJC3711701010264,2017/1/6,0
BJC3711701010284,2017/1/6,0
BJC3711701010314,2017/1/6,0
BJC3711701010376,2017/1/6,0
BJC3711701010401,2017/1/6,0
BJC3711701010405,2017/1/6,0
BJC3711701010463,2017/1/7,0
BJC3711701010557,2017/1/6,0
BJC3711701010658,2017/1/6,0
BJC3711701010671,2017/1/6,0
BJC3711701010683,2017/1/6,0
BJC3711701010726,2017/1/6,0
BJC3711701010794,2017/1/7,0
BJC3711701010828,2017/1/8,0
BJC3711701010875,2017/1/6,0
BJC3711701010918,2017/1/7,0
BJC3711701011020,2017/1/7,0
BJC3711701011039,2017/1/7,0
BJC3711701011136,2017/1/7,0
BJC3711701011235,2017/1/7,0
BJC3711701011313,2017/1/7,0
BJC3711701011410,2017/1/7,0
BJC3711701011427,2017/1/7,0
BJC3711701011433,2017/1/9,0
BJC3711701011436,2017/1/7,0
BJC3711701011461,2017/1/7,0
BJC3711701011536,2017/1/7,0
BJC3711701011545,2017/1/7,0
BJC3711701011547,2017/1/7,0
BJC3711701011567,2017/1/7,0
BJC3711701011674,2017/1/7,0
BJC3711701011678,2017/1/7,0
BJC3711701011681,2017/1/7,0
BJC3711701011821,2017/1/8,0
BJC3711701011825,2017/1/8,0
BJC3711701011886,2017/1/8,0
BJC3711701011988,2017/1/8,0
BJC3711701012055,2017/1/8,0
BJC3711701012074,2017/1/8,0
BJC3711701012099,2017/1/8,0
BJC3711701012191,2017/1/8,0
BJC3711701012244,2017/1/9,0
BJC3711701012340,2017/1/8,0
BJC3711701012359,2017/1/8,0
BJC3711701012508,2017/1/9,0
BJC3711701012517,2017/1/8,0
BJC3711701012551,2017/1/8,0
BJC3711701012563,2017/1/9,0
BJC3711701012768,2017/1/8,0
BJC3711701012836,2017/1/8,0
BJC3711701012839,2017/1/9,0
BJC3711701012895,2017/1/9,0
BJC3711701012900,2017/1/8,0
